est_diameter_min,relative_velocity,miss_distance,absolute_magnitude
0.2121069879,49641.1798287802,17685524.383846015,20.49
0.0043107712,61136.5110320873,40368893.471126325,28.95
0.0167708462,47021.4317030785,3128730.289484261,26.0
0.1838886721,38087.4732437585,59862841.96888123,20.8
1.0012786977,73247.2581149255,28387829.201883808,17.12
0.0305179233,38885.3637634033,4166061.666983101,24.7
3.4084346887,47204.1145112864,11104781.132311352,14.46
0.138852907,106748.5404304116,71233179.69567247,21.41
0.0253837029,70478.5029001103,22247635.41621068,25.1
0.0063760979,11227.9212457343,11651210.959030235,28.1
0.6959130436,106955.5054660859,60421576.0109706,17.91
0.1925550782,36691.3753962304,50214898.69002393,20.7
0.0241298697,63591.7566662618,72372343.34558605,25.21
0.0334622374,20304.6379862811,23038147.07813074,24.5
0.4472547654,47655.4437503813,26776649.68509269,18.87
0.0366906138,27131.7498900854,34253650.680356674,24.3
0.3210369174,60920.7548018695,28664294.95175729,19.59
0.1748054532,14520.7446943579,51787299.01311982,20.91
0.0319561887,87212.0346387674,34559458.66117045,24.6
0.0146067964,15227.7937853817,27142978.71091752,26.3
0.0350392641,66310.5054135773,45214314.81967036,24.4
0.096506147,76954.0729485344,55200329.62756754,22.2
0.0421264611,21890.6054097016,62221725.01398192,24.0
0.0884209093,70488.7685433112,69956426.68101975,22.39
0.0127219879,21085.4729445374,6878855.439202469,26.6
0.4212646106,10557.1858356477,44293081.023394346,19.0
0.1677084622,24483.4019369572,37003305.60710063,21.0
0.0201629919,24804.5099593398,12857892.840007711,25.6
0.0175612318,14989.444885115,32037067.866841,25.9
0.477040198,91136.1921596676,51070716.25490741,18.73
0.2954982931,70963.0880314057,73175021.17396215,19.77
0.0840533402,76134.3369251713,64835654.22137183,22.5
0.063760979,14191.4503997226,24921104.38138336,23.1
0.0127219879,13362.3010905398,10647457.930477137,26.6
0.0147419515,14384.0279343904,10353212.024960548,26.28
0.2658,110143.4990926097,64579291.29863087,20.0
0.0766575574,90228.8580432088,59129637.885006085,22.7
0.058150704,44290.3097554682,27095328.258812785,23.3
0.0319561887,60365.5255984892,4500722.020511882,24.6
0.0555334912,21460.7766041396,41314119.95331039,23.4
0.1925550782,32406.4690715628,47575140.617509805,20.7
0.3703010782,11342.6023701854,71651936.92565557,19.28
0.4411182,58573.4078441621,49881113.63363252,18.9
0.3841978911,90464.1714141178,56311447.92543562,19.2
0.0483676488,26469.4589403897,21275048.141834244,23.7
0.0840533402,30468.5916829019,18773927.83089201,22.5
0.0017561232,72312.9527476274,52808738.29473303,30.9
0.008405334,83733.0560273657,68251307.55575682,27.5
0.3536347843,31641.9505031396,63987601.08513709,19.38
0.0080270317,87609.4016706468,57653586.69839475,27.6
0.0231502122,66757.9870370722,71437945.6697796,25.3
0.0350392641,41907.8569874414,38856303.13940558,24.4
0.1579628558,73411.5761337949,66687551.56606144,21.13
0.0263363131,31642.9012529438,67594762.20760152,25.02
0.0608912622,44871.5863402182,6258429.225176772,23.2
0.1165614595,37575.5697907884,69250963.41280615,21.79
0.0108781483,33435.2509429354,1189185.572332902,26.94
0.0355267088,53141.0021143477,68193321.89544655,24.37
0.0127219879,39740.3726074913,52030696.647502765,26.6
0.0231502122,27947.1473031071,30437098.40659919,25.3
0.02658,36004.7691606845,61319989.669443615,25.0
0.02658,51710.9241969968,12553005.409686968,25.0
1.0828167784,44631.838747314,44278502.666083485,16.95
0.0201629919,28311.7304343193,57891925.54616557,25.6
0.0108781483,24771.7923918733,59537189.42669769,26.94
0.0079901508,14700.0737874925,4382060.107400449,27.61
0.0501828101,31106.2505266947,52286705.352407135,23.62
0.0160160338,25815.2072441719,6715869.846379151,26.1
0.0738847787,42852.5455793598,49179547.838726014,22.78
0.0175612318,15765.7765630839,4721507.473090934,25.9
0.0479242116,53156.6570335889,62824387.03445724,23.72
0.0253837029,30433.5605012597,22000981.215715267,25.1
0.0066153828,18134.0361567504,18666346.033620004,28.02
0.0211132445,54920.413724108,68620045.8403182,25.5
0.0152951935,12187.1409092174,34912918.99398193,26.2
0.0133215567,38951.8523094946,471373.31410632,26.5
0.1394938229,47668.6252940216,64262241.54651935,21.4
0.8027031673,87056.1019058656,40387515.86277754,17.6
0.0350392641,69949.7667117986,68307310.9096515,24.4
0.3080030213,71385.39242483,71630810.1011029,19.68
0.0127219879,23565.1945801847,31792057.65717817,26.6
0.2424124811,61764.7408060831,35791231.60553709,20.2
0.0987540639,24710.7950963505,50784742.45337119,22.15
0.3037770614,66082.3737372587,9079335.792307718,19.71
0.0146067964,24197.0687716973,30558563.230282303,26.3
0.0921626549,45379.8634269838,55223726.92891277,22.3
0.1160259082,38057.3660378858,6760158.026516485,21.8
0.0105816886,11838.1615737169,6221730.324501982,27.0
0.1010543415,88878.8607368328,39638431.89020296,22.1
0.1394938229,40932.325760922,23861361.657221086,21.4
0.3685996993,114893.7277668444,55782168.50716629,19.29
0.0443154309,47276.7684019236,52283985.27417608,23.89
0.2007035141,31351.307711658,37680292.44204656,20.61
0.0107784169,26136.1403016776,2084921.563571013,26.96
0.1307841086,87172.2172633007,69855573.06291078,21.54
0.0880146521,55185.821403737,42238920.59664102,22.4
0.0146067964,27171.8343307441,20944294.05796733,26.3
0.0532788665,35593.6295124593,39063052.033279546,23.49
0.0121494041,71416.5149102983,65598878.06494051,26.7
0.008405334,15556.0136741131,3734016.032202572,27.5
0.004814542,50633.3433063204,61310707.42080586,28.71
0.0305179233,74094.4206631519,66715213.4090074,24.7
0.0073207399,21056.2074748705,25314718.93671215,27.8
0.0435065831,55668.7399621349,16713911.156160943,23.93
0.1139081967,52456.4671420616,47684959.39661129,21.84
0.1529519353,19499.3887671903,59604193.62452049,21.2
0.0073207399,26785.3553643539,29742657.46456782,27.8
0.0031956189,56679.9762193103,12529531.499272512,29.6
0.0780827277,42087.2976051761,16633521.120447991,22.66
0.0201629919,44043.4753532978,35078460.376655474,25.6
0.0175612318,40781.6400877877,39170887.53357929,25.9
0.063760979,36533.926840032,37755208.97593216,23.1
0.049952241,59868.8433157586,6033219.460471831,23.63
0.1160259082,32676.9178997089,69705766.50388213,21.8
0.1677084622,31187.2032970904,18259286.05556943,21.0
0.1460679643,72486.8570341836,61815528.619555496,21.3
0.3602093458,78427.9466073868,28365959.219992343,19.34
0.4023045798,44879.5900649131,50356873.29192532,19.1
0.079534394,21219.6304808223,9220189.592007283,22.62
0.1572370824,69325.156767262,24239044.203952543,21.14
0.0127219879,8147.6565899034,9135349.573173948,26.6
0.0366906138,54681.9308371033,5069130.571813937,24.3
0.013506878,24706.1709081219,42206998.340995535,26.47
0.096506147,37068.6240603824,50469020.531953774,22.2
0.02658,76162.7824916054,70043837.47940989,25.0
0.0076657557,26217.8838347619,1742831.79086357,27.7
0.0555334912,17728.8234939424,29058990.935128525,23.4
0.2561857545,37863.5657224698,27303811.321115367,20.08
0.2111324448,34225.0544851845,71024387.30985409,20.5
0.0053034072,24807.623001746,713509.658927725,28.5
0.1394938229,88491.3072483445,72434223.9659592,21.4
0.0667659413,47859.1845201565,59292265.08621225,23.0
0.0160160338,25752.5304538626,52341779.95784551,26.1
0.2210828104,81376.538291559,40767037.9995566,20.4
0.1214940408,31488.3487666593,69928042.50475849,21.7
0.0040230458,64673.4354929615,21024268.3163202,29.1
0.0253837029,49895.0089750458,60387319.62463887,25.1
0.0080270317,19252.9359303252,1185601.072729619,27.6
0.009830033,78197.4142711988,38352857.22379442,27.16
0.065246163,130871.7704034263,34239374.25642683,23.05
1.1982708007,86419.4765807462,31554288.358418025,16.73
0.2914439045,69775.9757329802,60476997.74330651,19.8
0.0086807046,36841.6416783334,2281546.451512307,27.43
0.1332155667,52362.1420381375,62893398.581379056,21.5
0.3195618867,58613.8541292806,51762960.367177606,19.6
0.0118728499,13303.6771118805,1555487.655581336,26.75
0.1460679643,49577.3949484138,23332432.926278617,21.3
0.0253837029,47610.1158419405,54671039.94688433,25.1
0.1058168859,92196.0685830496,9082115.993922733,22.0
0.0608912622,14551.4404093352,43278986.86256005,23.2
0.0188171989,27007.1376702849,61371269.72490944,25.75
0.1669379118,58168.5235787696,15016534.064745609,21.01
0.0231502122,30239.8747778843,53758508.18390728,25.3
0.3503926411,109096.4950690133,48883594.5876789,19.4
0.008405334,37020.148414205,1176885.231547253,27.5
0.0608912622,30959.2480076388,31172586.56571328,23.2
1.1602590821,43865.7670081404,11903451.817181855,16.8
0.0667659413,22640.1044267264,14998284.186750486,23.0
0.160160338,46470.8394784944,42498801.74712885,21.1
0.0066765941,38253.1158265457,922732.452777885,28.0
0.046190746,63185.7577263916,38978210.503507726,23.8
0.1160259082,123185.6089298618,13186119.94657416,21.8
0.2550086879,70727.0748070057,69437687.7192336,20.09
0.2457847746,32438.2819834692,72036583.79178786,20.17
0.0667659413,23586.7839240114,20010913.587837733,23.0
0.6089126221,70371.8484809267,21720041.4423437,18.2
0.1529519353,52883.6849073068,34580903.665432826,21.2
0.0211132445,25731.372619347,74712022.33259739,25.5
0.0291443905,41938.0555713865,42259678.991559446,24.8
0.0152951935,25829.4193719588,50006283.77215873,26.2
0.0073207399,18930.3318929071,41414531.46483415,27.8
0.4619074603,42406.3557394898,56423114.02879458,18.8
0.0840533402,49457.3134502441,50923336.30796824,22.5
0.0097848681,25095.1922787579,65368965.82583021,27.17
0.058150704,55796.4018279612,65347609.56302432,23.3
0.0667659413,118572.6219627208,7747375.9875387,23.0
0.1024601475,41022.2627610829,66401733.854942776,22.07
0.0082900085,52348.1845536425,59295391.90609205,27.53
0.1873074177,65022.1190360759,65074016.22689292,20.76
0.0880146521,95942.493818698,60790741.15809424,22.4
0.0183888672,12367.3191641067,12082790.13269232,25.8
0.0152951935,59392.9283853956,48764289.29900797,26.2
0.00437074,26673.6575603911,85051.490382367,28.92
0.0092162655,23945.7035625728,35746800.4547154,27.3
0.0555334912,18944.6409728292,20508053.20523903,23.4
0.0350392641,90753.209435295,72900447.1190744,24.4
0.0055533491,15214.8283757505,2110013.913501853,28.4
0.0913177026,52593.61206919,62976331.03289266,22.32
0.0088014652,19282.6383311616,20615775.34027289,27.4
0.1460679643,45048.614573529,58865650.94617717,21.3
0.046190746,50897.9578808408,32317404.715917107,23.8
0.0253837029,23149.3269657824,8162863.142721687,25.1
0.0483676488,19006.4936846393,7948677.364735342,23.7
1.4208720673,61896.7544763683,56455915.29160461,16.36
0.0146067964,35948.1818103015,38163460.8301326,26.3
0.0732073989,53030.1714760987,41684982.66226385,22.8
0.0092162655,24981.1198582195,920374.685628176,27.3
0.0025383703,66603.680795615,72745874.35694776,30.1
0.0055533491,21839.8655477217,277672.04725801,28.4
0.0608912622,46311.0704312936,16344601.243178504,23.2
0.0201629919,32871.4999075147,29053687.63079788,25.6
0.0506471459,26178.3406398515,16356725.896225626,23.6
0.0242412481,53559.5194712135,24784486.864246875,25.2
0.0253837029,20387.9865461798,17423590.645863272,25.1
0.3824326621,31090.2116870965,73694511.85008526,19.21
0.1272198785,69049.3756184593,29943630.08548535,21.6
0.0037372743,24490.1758532818,371583.277013896,29.26
0.0139493823,54518.5727672245,16872084.365023807,26.4
0.0183888672,73269.1689534338,2595348.508665071,25.8
0.0160160338,18674.3537970893,35739783.731180705,26.1
0.0483676488,14982.3979159552,65980163.03310008,23.7
0.4212646106,63811.8318656819,74440462.5999912,19.0
0.0192555078,79154.1655865586,2738037.874229536,25.7
0.040230458,48836.523611354,33750545.59357274,24.1
0.046190746,28776.3841638528,39136700.30634287,23.8
0.2424124811,57213.5508057694,14864929.42907828,20.2
0.022108281,45531.6259243961,12475120.300548444,25.4
0.1838886721,94366.3927008596,57255599.995717324,20.8
0.4004561582,41226.9464122916,43881008.69391049,19.11
0.0840533402,15933.2757790072,42358269.85212596,22.5
1.1982708007,55903.4445348191,63522113.25043232,16.73
0.0139493823,46334.5916497229,338855.122682942,26.4
0.0042126461,19380.9910509476,7413981.351668415,29.0
0.0110803882,43705.9680758575,2984274.068356587,26.9
0.0433066885,43283.1661578457,24455096.649200965,23.94
0.0880146521,25526.2371252435,33902529.759036265,22.4
0.3195618867,91360.6428869791,46691961.31796738,19.6
0.1160259082,66287.8700190994,59695880.07963309,21.8
0.0101054342,22036.8246312097,25785193.51169487,27.1
0.063760979,69327.7610700726,17609085.601874437,23.1
0.0133215567,20931.6900334266,30539237.13025061,26.5
0.0530340723,39011.9833347908,59831425.4138755,23.5
0.1128638801,20465.5911140093,72440855.93873204,21.86
0.0071871213,9636.7026730507,3810475.398841063,27.84
0.0175612318,38771.5166628998,2779022.858598335,25.9
0.1160259082,54100.6735091004,11919011.521560133,21.8
0.0319561887,59848.2564799705,5110458.449460563,24.6
0.1661709017,23754.3995815971,20535731.025237504,21.02
0.0076657557,70600.3274239373,65605054.60195792,27.7
0.1460679643,18814.0355025808,22244529.001480337,21.3
0.0840533402,13173.510211278,39107299.89679092,22.5
0.0201629919,17992.2403043889,18830858.616781767,25.6
0.0802703167,49166.0068092592,32932938.34656424,22.6
0.0348782733,41022.8828966732,25807750.14780964,24.41
0.4023045798,15106.7280558097,57034198.88806408,19.1
0.096506147,57892.4972064608,21823052.276697863,22.2
0.0132603497,44664.1449604157,40028835.402051136,26.51
0.0192555078,22417.000706786,13979134.335979966,25.7
0.022108281,64595.614692073,4492558.37498726,25.4
0.0074912618,55643.5443272515,60733892.12744044,27.75
0.0305179233,22481.1136727994,7171175.960293009,24.7
0.0313729225,66178.7905414957,10061828.300691731,24.64
0.0055533491,57149.5726552813,74029345.49778666,28.4
0.0148099972,24944.1922403335,34643856.12462497,26.27
0.0291443905,19205.4958084732,29246420.909668565,24.8
0.3585543342,91039.2874938403,32458858.77707005,19.35
0.2621530873,70456.1938231892,62002228.122656114,20.03
0.0073207399,50993.9782262708,213347.775597966,27.8
0.273246732,79801.2325002949,44853489.26012625,19.94
0.0076657557,36486.0206651527,19474954.056201,27.7
0.1529519353,115729.2410806469,46516033.26542101,21.2
0.0101054342,47333.6468453444,36405511.606033616,27.1
0.2682594171,83871.8235499432,74459031.24112773,19.98
0.2682594171,49281.1091988653,22577058.72230543,19.98
0.1460679643,68766.2596507126,32329535.427677963,21.3
0.0735453089,42158.825573198,28302464.46852145,22.79
0.0350392641,45128.1655005415,39234278.16493266,24.4
0.0506471459,27895.6858680042,58369545.88780564,23.6
0.204434871,57960.3380338163,42686126.0756531,20.57
0.1272198785,54374.9970307453,60850157.557473406,21.6
0.046190746,33385.269871535,4316007.411869999,23.8
0.1010543415,73048.2545858213,73464387.31663765,22.1
0.0242412481,63118.523231172,58699669.072575405,25.2
0.844413128,88321.7075095858,38592871.86690498,17.49
0.1565146436,47579.7532196894,13911912.697653124,21.15
0.0278326768,40162.9226169226,14525176.105824072,24.9
0.0116025908,25450.8321384113,7467764.85268975,26.8
0.0421264611,52038.4686550549,24718738.95941677,24.0
0.1847374636,45906.596045325,24747616.83856859,20.79
0.283501249,58507.0733098685,39022767.406298935,19.86
2.8350124902,76986.2727407927,59401676.06152011,14.86
0.0060891262,39152.8209253946,1542659.713027771,28.2
0.2874451443,77550.0895583618,29438606.929611217,19.83
0.0584191154,51417.5851988489,8825535.391321136,23.29
0.3669061375,93082.704564307,74254201.91232266,19.3
0.0802703167,79154.0782763908,36018349.072199844,22.6
0.0532788665,23393.5716189536,21906512.35989896,23.49
0.1272198785,34798.7533243224,25677805.83261897,21.6
0.7287104149,54004.3907938729,21030539.12991528,17.81
0.0732073989,79329.5823527215,72920315.06259122,22.8
0.096506147,48858.153326177,63823897.15326161,22.2
0.0608912622,39638.8251657266,21679751.474719133,23.2
0.6832111991,123756.4371748025,68692786.21886829,17.95
0.6089126221,64531.1586910594,24916052.551072177,18.2
0.0174805453,38143.9162575374,5280179.806058927,25.91
0.2809020939,33754.5605082452,67095583.4814734,19.88
0.0667659413,47457.9944111984,33192028.79751019,23.0
0.1214940408,15070.0638052145,39523122.92911162,21.7
0.0242412481,39195.9044430174,44979769.11565212,25.2
0.1529519353,109877.3302221691,62946503.38678377,21.2
0.0046403953,11282.2262901451,1539505.067944146,28.79
0.0146067964,24332.105043985,30511228.22024625,26.3
0.2111324448,35149.3052709451,43470465.83808973,20.5
0.2262324906,80835.1143770556,69255977.73893131,20.35
0.022108281,20128.3487632453,52247640.69605639,25.4
0.3051792326,59569.952564372,51551644.69912616,19.7
0.040230458,47572.6499286944,15624925.130129809,24.1
0.0766575574,50935.1876498297,14848281.041160868,22.7
0.1072889455,61940.2992362741,19151126.608031463,21.97
0.0036690614,55363.548475773,21697424.817483064,29.3
0.0715409951,79512.3166412668,15570486.659714036,22.85
0.1394938229,27762.6273245185,40104116.02723276,21.4
0.0766575574,32245.3155602352,29399549.7082746,22.7
0.0201629919,23972.799856602,16364724.490420276,25.6
0.0110803882,32814.6377606353,27210534.027293395,26.9
0.0088014652,79141.2999111468,523622.644091444,27.4
0.0348782733,30268.599662069,66411611.832218446,24.41
0.0152951935,111970.8497225304,74548332.14876615,26.2
0.0053034072,35940.2789288616,27559121.149650466,28.5
0.0050647146,42600.5745056215,41130630.37170636,28.6
0.0506471459,54756.5722886884,56790162.590454526,23.6
0.02658,67435.5433309258,52064080.20506198,25.0
0.0183888672,36208.687703175,198630.696182254,25.8
0.0092162655,32485.3927474752,63320612.63879241,27.3
0.1677084622,53534.246232982,64383471.50154656,21.0
0.0766575574,47712.3207332526,18879992.870319888,22.7
